book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5257,133445,133445,1007843,65,385491069,9780385491070.0,Margaret Atwood,1969.0,The Edible Woman,The Edible Woman,,3.67,21440,23191,1267,482,1983,7260,8470,4996,https://images.gr-assets.com/books/1320439047m/133445.jpg,https://images.gr-assets.com/books/1320439047s/133445.jpg
5260,128092,128092,1948820,44,60757353,9780060757360.0,Paul Zindel,1968.0,The Pigman,"The Pigman (The Pigman, #1)",eng,3.58,21278,22807,1156,867,2438,7087,7474,4941,https://images.gr-assets.com/books/1393796714m/128092.jpg,https://images.gr-assets.com/books/1393796714s/128092.jpg
5263,97898,97898,5913140,49,1400031818,9781400031820.0,Alexander McCall Smith,2003.0,The Full Cupboard of Life,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",eng,4.02,23089,24766,1085,67,503,5591,11293,7312,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5266,17831616,17831616,24948170,25,,,Christina Lauren,2013.0,Beautiful Bitch,"Beautiful Bitch (Beautiful Bastard, #1.5)",en-US,3.94,31616,32616,1648,441,1917,7930,11212,11116,https://images.gr-assets.com/books/1368101793m/17831616.jpg,https://images.gr-assets.com/books/1368101793s/17831616.jpg
5267,1166131,1166131,1153817,38,068987779X,9780689877800.0,Robert Muchamore,2004.0,"The Recruit (Cherub, #1)","The Recruit (Cherub, #1)",eng,4.22,19679,22294,1626,278,748,3258,7476,10534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5270,161361,161361,2493019,41,684832356,9780684832360.0,Richard Paul Evans,1993.0,The Christmas Box,"The Christmas Box (The Christmas Box, #1)",eng,3.95,18869,20819,1565,343,1230,4814,7090,7342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5278,7797874,7797874,10770784,18,738718688,9780738718680.0,Simone Elkeles,2010.0,Return to Paradise,"Return to Paradise (Leaving Paradise, #2)",eng,4.05,29043,29892,1430,488,1649,5939,9604,12212,https://images.gr-assets.com/books/1271357819m/7797874.jpg,https://images.gr-assets.com/books/1271357819s/7797874.jpg
5279,18336965,18336965,25887622,39,,,Jasmine Warga,2015.0,My Heart and Other Black Holes,My Heart and Other Black Holes,eng,4.02,22311,27878,4279,361,1319,5586,10822,9790,https://images.gr-assets.com/books/1415056175m/18336965.jpg,https://images.gr-assets.com/books/1415056175s/18336965.jpg
5294,52873,52873,829351,21,802141676,9780802141680.0,Sherman Alexie,1993.0,The Lone Ranger and Tonto Fistfight in Heaven,The Lone Ranger and Tonto Fistfight in Heaven,en-US,4.09,18793,20157,1650,206,743,3514,8287,7407,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5296,31176886,32940867,51814255,66,,,Stephenie Meyer,2016.0,The Chemist,The Chemist,eng,3.69,25188,31052,4631,1225,2743,8094,11223,7767,https://images.gr-assets.com/books/1468944057m/31176886.jpg,https://images.gr-assets.com/books/1468944057s/31176886.jpg
5311,194755,194755,2410127,76,224064924,9780224064930.0,"Roald Dahl, Quentin Blake",1990.0,Esio Trot,Esio Trot,eng,3.74,22062,25196,1252,470,1874,7938,8424,6490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5313,21727,21727,593515,46,307279952,9780307279960.0,Scott B. Smith,1993.0,A Simple Plan,A Simple Plan,,3.91,18628,19650,986,478,1086,4239,7690,6157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5320,6665671,6665671,6860540,26,375865861,9780375865860.0,A.S. King,2010.0,Please Ignore Vera Dietz,Please Ignore Vera Dietz,eng,3.91,21728,23333,3056,527,1354,5128,9073,7251,https://images.gr-assets.com/books/1394240671m/6665671.jpg,https://images.gr-assets.com/books/1394240671s/6665671.jpg
5338,6393972,6393972,6582550,19,547248040,9780547248040.0,Susan Beth Pfeffer,2010.0,This World We Live In,"This World We Live In (Last Survivors, #3)",en-US,3.81,23711,25456,2390,480,2002,7003,8413,7558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5350,22465597,22465597,41903598,32,62224107,9780062224100.0,Lauren Oliver,2015.0,Vanishing Girls,Vanishing Girls,en-CA,3.59,19508,21289,3439,564,2228,6779,7484,4234,https://images.gr-assets.com/books/1414618400m/22465597.jpg,https://images.gr-assets.com/books/1414618400s/22465597.jpg
5353,7528717,7528717,9767249,13,810996162,9780810996170.0,Jeff Kinney,2010.0,The Wimpy Kid Movie Diary: How Greg Heffley Went Hollywood,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),en-US,4.16,15956,16210,399,722,1047,2344,2898,9199,https://images.gr-assets.com/books/1328811516m/7528717.jpg,https://images.gr-assets.com/books/1328811516s/7528717.jpg
5361,276342,276342,1521035,49,345484274,9780345484280.0,Kristin Hannah,2000.0,Angel Falls,Angel Falls,,3.9,17886,19908,1066,245,1086,5084,7454,6039,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5362,5168517,5168517,5235557,22,670011304,9780670011310.0,Susane Colasanti,2009.0,Waiting For You,Waiting For You,eng,3.84,20236,20656,798,532,1570,5478,6263,6813,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5385,16059,16059,1617177,38,375727132,9780375727140.0,Ann Packer,2002.0,The Dive From Clausen's Pier,The Dive From Clausen's Pier,eng,3.41,18445,19639,1741,792,2376,7168,6543,2760,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5391,301022,301022,292089,35,385732074,9780385732080.0,E. Lockhart,2005.0,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)","The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",en-US,3.49,22687,24018,1724,1180,2926,7723,7355,4834,https://images.gr-assets.com/books/1342343845m/301022.jpg,https://images.gr-assets.com/books/1342343845s/301022.jpg
5402,93731,93731,1075200,75,60096128,9780060096120.0,Meg Cabot,2003.0,Princess in Pink,"Princess in Pink (The Princess Diaries, #5)",eng,3.69,27057,29540,639,444,2504,10120,9222,7250,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5406,16178,16178,564970,19,618683070,9780618683080.0,Catherine Gilbert Murdock,2006.0,Dairy Queen,"Dairy Queen (Dairy Queen, #1)",eng,3.73,23306,24821,2448,1003,2010,6345,8742,6721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5430,80534,80534,600345,27,778322858,9780778322860.0,Elizabeth Flock,2005.0,Me & Emma,Me & Emma,,3.9,16975,18885,1821,364,1102,4459,7064,5896,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5434,199687,199687,2975812,14,609807919,9780609807910.0,Megan McCafferty,2003.0,"Second Helpings (Jessica Darling, #2)","Second Helpings (Jessica Darling, #2)",eng,4.08,23180,23834,831,290,960,4680,8457,9447,https://images.gr-assets.com/books/1388707744m/199687.jpg,https://images.gr-assets.com/books/1388707744s/199687.jpg
5436,253106,253106,2974214,25,763620912,9780763620910.0,Carolyn Mackler,2003.0,"The Earth, My Butt, and Other Big Round Things","The Earth, My Butt, and Other Big Round Things",eng,3.77,21129,22209,1459,474,1775,6478,7195,6287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5440,542752,542752,322502,22,142400769,9780142400760.0,Andrew Clements,2002.0,Things Not Seen,"Things Not Seen (Things, #1)",en-GB,3.88,21478,22288,1699,367,1333,5736,7987,6865,https://images.gr-assets.com/books/1327910708m/542752.jpg,https://images.gr-assets.com/books/1327910708s/542752.jpg
5445,199782,199782,3954,39,60852003,9780060852010.0,Meg Cabot,2007.0,Queen of Babble in the Big City,"Queen of Babble in the Big City (Queen of Babble, #2)",eng,3.77,24000,25075,876,477,1719,7512,8856,6511,https://images.gr-assets.com/books/1407106698m/199782.jpg,https://images.gr-assets.com/books/1407106698s/199782.jpg
5447,13628812,13628812,19235439,6,1609071220,9781609071230.0,Camron Wright,2012.0,,The Rent Collector,eng,4.23,16153,18974,3447,151,453,2487,7623,8260,https://images.gr-assets.com/books/1340468685m/13628812.jpg,https://images.gr-assets.com/books/1340468685s/13628812.jpg
5450,20803962,20803962,25720207,19,,,"Penelope Douglas, Nelson Hobbs",2013.0,Until You,"Until You (Fall Away, #1.5)",,4.36,16757,30100,2107,231,616,3447,9658,16148,https://images.gr-assets.com/books/1392309696m/20803962.jpg,https://images.gr-assets.com/books/1392309696s/20803962.jpg
5451,6765740,6765740,6964146,8,,9789791227780.0,Dee Lestari,2004.0,Perahu Kertas,Perahu Kertas,ind,3.94,13927,14456,1524,237,852,3278,5309,4780,https://images.gr-assets.com/books/1356225544m/6765740.jpg,https://images.gr-assets.com/books/1356225544s/6765740.jpg
5452,1025250,1025250,1846097,14,786856920,9780786856920.0,Gordon Korman,2000.0,Schooled,Schooled,en-US,3.82,20411,21681,2441,588,1562,5602,7435,6494,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5455,141372,141372,241811,38,440227194,9780440227200.0,Gary Paulsen,1996.0,Brian's Winter,"Brian's Winter (Brian's Saga, #3)",en-US,3.98,16861,19542,1190,281,880,4518,7115,6748,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5456,11208,11208,92888,31,452287073,9780452287080.0,Julia Alvarez,1991.0,How the Garcia Girls Lost Their Accents ,How the García Girls Lost Their Accents ,eng,3.62,15231,18942,1276,360,1572,6363,7253,3394,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5457,17558817,17558817,24486783,28,,,"J. Lynn, Jennifer L. Armentrout",2014.0,Be with Me,"Be with Me (Wait for You, #2)",eng,4.15,32046,34513,2585,273,1133,5585,13508,14014,https://images.gr-assets.com/books/1380210727m/17558817.jpg,https://images.gr-assets.com/books/1380210727s/17558817.jpg
5459,29430007,29430007,49018983,32,525955100,9780525955110.0,Harlan Coben,2016.0,Home ,Home (Myron Bolitar #11),eng,4.2,12183,22704,2246,204,662,3305,8774,9759,https://images.gr-assets.com/books/1458586751m/29430007.jpg,https://images.gr-assets.com/books/1458586751s/29430007.jpg
5465,321645,321645,312362,18,671023462,9780671023460.0,Elizabeth Chandler,1995.0,,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",eng,4.08,21813,24037,1660,639,1429,4430,6474,11065,https://images.gr-assets.com/books/1302945904m/321645.jpg,https://images.gr-assets.com/books/1302945904s/321645.jpg
5466,18053782,18053782,25338951,19,,,Abbi Glines,2014.0,"Take a Chance (Chance, #1)","Take a Chance (Rosemary Beach, #7; Chance, #1)",eng,4.15,30690,32160,2417,368,1154,5212,11925,13501,https://images.gr-assets.com/books/1396889528m/18053782.jpg,https://images.gr-assets.com/books/1396889528s/18053782.jpg
5472,7187395,7187395,7730315,30,1439187312,9781439187320.0,Richard Paul Evans,2010.0,The Walk,"The Walk (The Walk, #1)",en-US,4.12,16224,17509,2280,275,706,2913,6277,7338,https://images.gr-assets.com/books/1263465492m/7187395.jpg,https://images.gr-assets.com/books/1263465492s/7187395.jpg
5474,411527,411527,2961832,78,399250484,9780399250480.0,Nick Hornby,2007.0,Slam,Slam,en-US,3.27,17393,20196,1993,728,3105,8452,5906,2005,https://images.gr-assets.com/books/1327963062m/411527.jpg,https://images.gr-assets.com/books/1327963062s/411527.jpg
5476,18263725,18263725,25723388,13,544289595,9780544289600.0,Kwame Alexander,2014.0,The Crossover,The Crossover,eng,4.22,21249,22935,4063,701,755,2807,7316,11356,https://images.gr-assets.com/books/1390427593m/18263725.jpg,https://images.gr-assets.com/books/1390427593s/18263725.jpg
5491,568476,568476,86428,47,688213855,9780688213860.0,"Beverly Cleary, Tracy Dockray",1950.0,Henry Huggins,"Henry Huggins (Henry Huggins, #1)",eng,3.97,21823,22618,496,295,884,5894,7699,7846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5500,337058,337058,1379592,52,,9780064403690.0,Katherine Paterson,1980.0,Jacob Have I Loved,Jacob Have I Loved,eng,3.64,24920,26710,1641,1066,2636,7650,8766,6592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5503,23587984,23587984,43191048,15,,,Colleen Hoover,2014.0,Maybe Not,"Maybe Not (Maybe, #1.5)",en-US,4.14,26102,27105,3030,310,1009,4677,9769,11340,https://images.gr-assets.com/books/1416381591m/23587984.jpg,https://images.gr-assets.com/books/1416381591s/23587984.jpg
5513,16090981,16090981,21895518,8,,,Tarryn Fisher,2013.0,Thief,"Thief (Love Me with Lies, #3)",eng,4.4,28533,28779,3489,340,755,2930,7815,16939,https://images.gr-assets.com/books/1361401256m/16090981.jpg,https://images.gr-assets.com/books/1361401256s/16090981.jpg
5516,11737313,11737313,16686499,16,803736703,9780803736700.0,Sheila Turnage,2012.0,,"Three Times Lucky (Tupelo Landing, #1)",eng,4.01,17797,18300,2191,524,908,3404,6405,7059,https://images.gr-assets.com/books/1424981822m/11737313.jpg,https://images.gr-assets.com/books/1424981822s/11737313.jpg
5517,23223,23223,1379325,27,330418882,9780330418880.0,Meg Cabot,2004.0,"Every Boy's Got One (Boy, #3)","Every Boy's Got One (Boy, #3)",en-GB,3.77,19771,21653,911,477,1587,6350,7178,6061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5519,25430584,25430584,45105520,18,385538898,9780385538890.0,Chris Bohjalian,2016.0,,The Guest Room,eng,3.68,14635,18581,2635,418,1354,5382,8035,3392,https://images.gr-assets.com/books/1432679414m/25430584.jpg,https://images.gr-assets.com/books/1432679414s/25430584.jpg
5526,13067,13067,5912667,38,375821821,9780375821820.0,Carl Hiaasen,2005.0,Flush,Flush,en-US,3.86,20076,21766,2067,306,1218,5764,8377,6101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5532,24529123,24529123,44129478,26,149262246X,9781492622470.0,Marieke Nijkamp,2016.0,This Is Where It Ends,This Is Where It Ends,eng,3.63,23764,27137,4929,1281,3106,7170,8414,7166,https://images.gr-assets.com/books/1431358364m/24529123.jpg,https://images.gr-assets.com/books/1431358364s/24529123.jpg
5535,13262061,13262061,18463625,25,385737432,9780385737430.0,Rebecca Stead,2012.0,Liar & Spy,Liar & Spy,eng,3.81,18990,20582,2256,577,1306,5211,7835,5653,https://images.gr-assets.com/books/1336000458m/13262061.jpg,https://images.gr-assets.com/books/1336000458s/13262061.jpg
5539,5135798,5135798,3989884,33,545040566,9780545040560.0,Meg Cabot,2009.0,Being Nikki,"Being Nikki (Airhead, #2)",eng,3.87,25531,26565,1017,421,1854,6931,9011,8348,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5541,303472,303472,1880,15,689839081,9780689839080.0,Margaret Peterson Haddix,2001.0,"Among the Impostors (Shadow Children, #2)","Among the Impostors (Shadow Children, #2)",en-US,4.05,21629,23909,1194,164,764,5311,9075,8595,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5550,50275,50275,543352,68,747549923,9780747549920.0,"Hubert Selby Jr., Gilbert Sorrentino",1964.0,Last Exit to Brooklyn,Last Exit to Brooklyn,eng,3.94,15491,17573,968,428,1029,3658,6593,5865,https://images.gr-assets.com/books/1362815242m/50275.jpg,https://images.gr-assets.com/books/1362815242s/50275.jpg
5552,318404,318404,2129865,36,439755204,9780439755210.0,Jordan Sonnenblick,2004.0,"Drums, Girls & Dangerous Pie","Drums, Girls & Dangerous Pie (Drums, Girls & Dangerous Pie, #1)",eng,4.25,18551,20877,2616,300,617,2866,6885,10209,https://images.gr-assets.com/books/1377989934m/318404.jpg,https://images.gr-assets.com/books/1377989934s/318404.jpg
5553,21412400,21412400,40713322,34,1439172560,9781439172570.0,Miranda July,2015.0,The First Bad Man,The First Bad Man,eng,3.58,15560,17298,2417,885,1914,4602,6088,3809,https://images.gr-assets.com/books/1421037741m/21412400.jpg,https://images.gr-assets.com/books/1421037741s/21412400.jpg
5567,77395,77395,7071165,273,553269216,9780553269220.0,L.M. Montgomery,1919.0,Rainbow Valley,"Rainbow Valley (Anne of Green Gables, #7)",eng,4.0,27353,29297,752,212,1369,6925,10355,10436,https://images.gr-assets.com/books/1403192556m/77395.jpg,https://images.gr-assets.com/books/1403192556s/77395.jpg
5574,7558747,28149981,9871439,33,385737637,9780385737630.0,Jennifer Donnelly,2010.0,Revolution,Revolution,eng,4.02,20607,24843,3765,592,1363,4626,8627,9635,https://images.gr-assets.com/books/1320530843m/7558747.jpg,https://images.gr-assets.com/books/1320530843s/7558747.jpg
5578,28251002,28251002,48287604,34,110194661X,9781101946620.0,Nathan  Hill,2016.0,The Nix,The Nix,eng,4.12,20807,25260,4050,372,1029,3985,9628,10246,https://images.gr-assets.com/books/1474083394m/28251002.jpg,https://images.gr-assets.com/books/1474083394s/28251002.jpg
5584,13345975,13345975,18562276,9,,9781476271420.0,K.A. Linde,2012.0,Avoiding Commitment,"Avoiding Commitment (Avoiding, #1)",eng,3.85,28253,29510,2452,1444,2174,5960,9706,10226,https://images.gr-assets.com/books/1343768792m/13345975.jpg,https://images.gr-assets.com/books/1343768792s/13345975.jpg
5585,13521399,13521399,19082075,37,316224189,9780316224180.0,"James Patterson, Maxine Paetro",2012.0,Confessions of a murder suspect,"Confessions of a Murder Suspect (Confessions, #1)",eng,3.89,19223,22686,2335,538,1552,5304,7683,7609,https://images.gr-assets.com/books/1377041438m/13521399.jpg,https://images.gr-assets.com/books/1377041438s/13521399.jpg
